"Unnamed: 0","Unnamed: 0.1","annotation_id","annotator","author","clean_text","confidence_score","created_at","id","label","language","lead_time","likes","predicted_label","published_at","text","updated_at"
"",74,81,"1","@TabithaNzoka","Huyu anakaa culture ama n nani",0.51752769947052,"2026-02-19T09:49:01.784475Z",16908,"Constructive Criticism","Mixed",6.505,0,"neutral or positive","2025-08-10T22:16:50Z","Huyu anakaa culture ama n nani","2026-02-19T09:49:01.784475Z"
"",75,82,"1","@larozmusic_","Young boy plz Go and larn how to kiss  first",0.345944732427597,"2026-02-19T09:49:23.714490Z",16909,"Cyberbullying/Harassment","Mixed",20.496,0,"offensive language","2025-08-10T03:24:11Z","Young boy plz Go and larn how to kiss  first","2026-02-19T09:49:23.714490Z"
"",76,83,"1","@LuizyLiz-q2b"," red_heart  red_heart  red_heart ,,uwii nakosa mwelekeo",0.3184221982955932,"2026-02-19T09:49:30.426734Z",16910,"Constructive Criticism","Mixed",4.346,0,"hate speech","2025-08-09T18:09:58Z","❤❤❤,,uwii nakosa mwelekeo","2026-02-19T09:49:30.426734Z"
"",77,84,"1","@simonkituo4248"," face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy hii imeweza",0.3960894644260406,"2026-02-19T09:49:34.059868Z",16911,"Neutral/Positive","Mixed",2.427,0,"neutral or positive","2025-08-09T17:19:15Z","😂😂😂😂😂😂hii imeweza","2026-02-19T09:49:34.059868Z"
"",78,85,"1","@MaggKen","Lusungu jamani  grinning_face_with_sweat ",0.3322830498218536,"2026-02-19T09:49:39.970560Z",16912,"Constructive Criticism","Mixed",2.892,0,"neutral or positive","2025-08-09T09:37:21Z","Lusungu jamani 😅","2026-02-19T09:49:39.970560Z"
"",79,86,"1","@teshman2648","Ata wewe pusu",0.340847373008728,"2026-02-19T09:49:44.833499Z",16913,"Offensive (Non-Targeted)","Sheng",3.701,0,"offensive language","2025-08-09T04:34:48Z","Ata wewe pusu","2026-02-19T09:49:44.833800Z"
"",80,87,"1","@nyaozilnyao8849","Huyo ni mkora wakiwa na mojeje watakucheza  face_with_tears_of_joy  face_with_tears_of_joy ",0.4758265912532806,"2026-02-19T09:50:00.694070Z",16914,"Defamation","Mixed",14.932,1,"offensive language","2025-08-08T18:32:45Z","Huyo ni mkora wakiwa na mojeje watakucheza 😂😂","2026-02-19T09:50:00.694070Z"
"",81,88,"1","@amarhsmart..","Sufufu la penzi",0.3305345177650451,"2026-02-19T09:50:06.513279Z",16915,"Offensive (Non-Targeted)","Mixed",3.646,0,"constructive criticism","2025-08-08T17:41:34Z","Sufufu la penzi","2026-02-19T09:50:06.513279Z"
"",82,89,"1","@amarhsmart.."," face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy WAH",0.3162184059619903,"2026-02-19T09:50:12.121548Z",16916,"Neutral/Positive","Mixed",3.142,0,"neutral or positive","2025-08-08T17:40:18Z","😂😂😂😂😂😂WAH","2026-02-19T09:50:12.121548Z"
"",83,90,"1","@betricemainoya4176","Obina hizi shoo zako zingine za matabia , unakumbuka za yule jamaa wa wake 2 walikuwa wanaingea mambo ya mijulus mbele ya watoto Infront of camera show inaonekana East Africa nzima, na huyu mshangazi wa kunyinywa Kila mahali and now this kissing kwa intaview unajiangusha broo",0.7909203171730042,"2026-02-19T09:51:26.305047Z",16917,"Constructive Criticism","Mixed",71.559,0,"offensive language","2025-08-08T12:22:25Z","Obina hizi shoo zako zingine za matabia , unakumbuka za yule jamaa wa wake 2 walikuwa wanaingea mambo ya mijulus mbele ya watoto Infront of camera show inaonekana East Africa nzima, na huyu mshangazi wa kunyinywa Kila mahali and now this kissing kwa intaview unajiangusha broo","2026-02-19T09:51:26.305047Z"
"",84,91,"1","@NancyChebet-m7p"," grinning_face_with_sweat ni yule wa blabla eeeh syllabus is moving aya twende nalo",0.6174827218055725,"2026-02-19T09:51:32.166739Z",16918,"Offensive (Non-Targeted)","Mixed",4.42,0,"irony","2025-08-07T23:39:16Z","😅ni yule wa blabla eeeh syllabus is moving aya twende nalo","2026-02-19T09:51:32.166739Z"
"",85,92,"1","@atienosom2620","Apira prilling potatoes  face_with_tears_of_joy ",0.2605205774307251,"2026-02-19T09:51:42.607086Z",16919,"Irony/Sarcasm","Mixed",7.466,0,"constructive criticism","2025-08-07T14:31:16Z","Apira prilling potatoes 😂","2026-02-19T09:51:42.607086Z"
"",86,93,"1","@josephmuia4835","Hao ulitoa wapi obina ,? very stupid",0.507105827331543,"2026-02-19T09:51:53.854047Z",16920,"Offensive (Non-Targeted)","Mixed",9.842,0,"offensive language","2025-08-07T09:05:47Z","Hao ulitoa wapi obina ,? very stupid","2026-02-19T09:51:53.854047Z"
"",87,94,"1","@biggiebizzie812","Alikuja interview akiwa njaa huyu sokoro, ana pigwa juice mbio mbio  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ",0.4822964072227478,"2026-02-19T09:53:40.259406Z",16921,"Offensive (Non-Targeted)","Mixed",105.062,0,"offensive language","2025-08-07T08:49:49Z","Alikuja interview akiwa njaa huyu sokoro, ana pigwa juice mbio mbio 😅😅😅","2026-02-19T09:53:40.259406Z"
"",88,95,"1","@hawatei2876"," face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  nawaao",0.3215257823467254,"2026-02-19T09:53:44.974884Z",16922,"Neutral/Positive","Mixed",3.393,0,"offensive language","2025-08-06T02:25:23Z","😂😂😂😂😂😂😂 nawaao","2026-02-19T09:53:44.974884Z"
"",89,96,"1","@Noahmarkx","Nonesense",0.3702569901943207,"2026-02-19T09:53:56.991980Z",16923,"Cyberbullying/Harassment","Mixed",8.779,0,"offensive language","2025-08-05T12:28:23Z","Nonesense","2026-02-19T09:53:56.991980Z"
"",90,97,"1","@RuthMaelo-q7h"," face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3975022137165069,"2026-02-19T09:54:01.327196Z",16924,"Neutral/Positive","Mixed",3.235,0,"neutral or positive","2025-08-05T09:03:37Z","😂😂😂😂","2026-02-19T09:54:01.327196Z"
"",91,98,"1","@myqueousoh5647","Morally wrong",0.4413357675075531,"2026-02-19T09:56:03.548733Z",16925,"Constructive Criticism","Mixed",117.074,0,"offensive language","2025-08-05T05:50:07Z","Morally wrong","2026-02-19T09:56:03.548733Z"
"",92,99,"1","@fancymercy814","Wakisii wanakisiiana face_with_tears_of_joy  face_with_tears_of_joy  red_heart  red_heart hai!!!But huyu demu ni mrembo sana roho safi red_heart ",0.2597514688968658,"2026-02-19T09:56:10.638772Z",16926,"Constructive Criticism","Mixed",5.514,2,"hate speech","2025-08-05T05:20:35Z","Wakisii wanakisiiana😂😂❤❤hai!!!But huyu demu ni mrembo sana roho safi❤","2026-02-19T09:56:10.638772Z"
"",93,100,"1","@tawazobennard","Obina walae unaonanga mambo mengi kweli",0.3414379060268402,"2026-02-19T09:56:17.875128Z",16927,"Constructive Criticism","Mixed",4.632,2,"offensive language","2025-08-05T05:04:32Z","Obina walae unaonanga mambo mengi kweli","2026-02-19T09:56:17.875128Z"
"",94,101,"1","@wilky1-R254","Wakisii mumefikiws  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  party_popper  party_popper  party_popper ",0.3100651204586029,"2026-02-19T09:56:24.031591Z",16928,"Constructive Criticism","Mixed",5.07,0,"offensive language","2025-08-05T00:43:11Z","Wakisii mumefikiws 😂😂😂😂🎉🎉🎉","2026-02-19T09:56:24.031591Z"
"",95,102,"1","@lilianmuindi8729","Aty nakupenda kama shilingi kwa ya pili yawa this is too much grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ",0.7121501564979553,"2026-02-19T09:56:34.070130Z",16929,"Irony/Sarcasm","Mixed",7.48,0,"offensive language","2025-08-04T14:01:45Z","Aty nakupenda kama shilingi kwa ya pili yawa this is too much😅😅😅","2026-02-19T09:56:34.070130Z"
"",96,103,"1","@kadzo6614"," litter_in_bin_sign ",0.5394356846809387,"2026-02-19T09:56:39.873382Z",16930,"Offensive (Non-Targeted)","Mixed",4.807,0,"offensive language","2025-08-04T13:45:35Z","🚮","2026-02-19T09:56:39.873382Z"
"",97,104,"1","@rugushyvessel2288","Huyu jamaaa!!! Anaeza choma na moto ya kuni  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy weeeh!

But the kagal , she's  composed and mature",0.2786504030227661,"2026-02-19T09:56:55.188467Z",16931,"Constructive Criticism","Mixed",14.211,3,"offensive language","2025-08-04T05:55:30Z","Huyu jamaaa!!! Anaeza choma na moto ya kuni 😂😂😂😂😂😂weeeh!

But the kagal , she's  composed and mature","2026-02-19T09:56:55.188467Z"
"",98,105,"1","@Kennedywesonga-r9g","Sikio la kufa halisikii ndewe",0.3333092629909515,"2026-02-19T09:57:00.914200Z",16932,"Constructive Criticism","Mixed",3.061,0,"neutral or positive","2025-08-03T18:52:57Z","Sikio la kufa halisikii ndewe","2026-02-19T09:57:00.914200Z"
"",99,106,"1","@aronaurun8555","Siringi kwa ya piri ndio gani face_with_tears_of_joy  face_with_tears_of_joy ",0.4418744444847107,"2026-02-19T09:57:04.530653Z",16933,"Neutral/Positive","Mixed",2.434,0,"neutral or positive","2025-08-03T16:23:07Z","Siringi kwa ya piri ndio gani😂😂","2026-02-19T09:57:04.530653Z"
0.0,100,107,"1","@omwami-j","Subscribe  red_heart  folded_hands ",0.2882929146289825,"2026-02-19T09:57:16.469913Z",16934,"Spam","Mixed",10.261,13,"neutral or positive","2025-07-30T10:21:01Z","Subscribe ❤🙏","2026-02-19T09:57:16.469913Z"
1.0,101,108,"1","@LAKACHELAKACHE"," face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy Yani place ilifanyiwa ni ya kitajiri but ile bogi irikuja wacha TU najua hapo mpaka kunguni iliacha  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3536019325256347,"2026-02-19T11:28:44.845452Z",16935,"Offensive (Non-Targeted)","Mixed",4240.352,0,"neutral or positive","2026-01-13T10:58:54Z","😂😂😂😂Yani place ilifanyiwa ni ya kitajiri but ile bogi irikuja wacha TU najua hapo mpaka kunguni iliacha 😂😂😂😂","2026-02-19T11:28:44.845452Z"
2.0,102,109,"1","@Mwikalip68","Hiii ni saw red_heart  red_heart  red_heart  red_heart  red_heart  red_heart  party_popper  party_popper  party_popper  party_popper  party_popper ",0.4797544479370117,"2026-02-19T11:28:50.311096Z",16936,"Neutral/Positive","Mixed",3.858,0,"hate speech","2025-12-10T07:23:23Z","Hiii ni saw❤❤❤❤❤❤🎉🎉🎉🎉🎉","2026-02-19T11:28:50.311096Z"
3.0,103,110,"1","@LilianKemuto-q9v8u","Kwa harusi hakunanga rules hiyo ni siku yako na haiwezi jirudia so hawa waliamua kuvunja record hii ndio furaha hakuna kuambiwa kitu ya kudu",0.6226449608802795,"2026-02-19T11:34:48.985155Z",16937,"Constructive Criticism","Mixed",10.803,0,"irony","2025-12-03T14:43:50Z","Kwa harusi hakunanga rules hiyo ni siku yako na haiwezi jirudia so hawa waliamua kuvunja record hii ndio furaha hakuna kuambiwa kitu ya kudu","2026-02-19T11:34:48.985155Z"
4.0,104,111,"1","@bela-063","Riswa riswa",0.5291721224784851,"2026-02-19T11:34:55.021403Z",16938,"Provocation/Trolling","Mixed",4.981,0,"irony","2025-11-20T12:07:32Z","Riswa riswa","2026-02-19T11:34:55.021403Z"
5.0,105,112,"1","@slumboymatellah","ni nani huyo alifanya harusi wa kwanza ndio achie hawa wasee?",0.3679752349853515,"2026-02-19T11:35:01.600507Z",16939,"Constructive Criticism","Mixed",5.652,0,"offensive language","2025-11-05T05:56:10Z","ni nani huyo alifanya harusi wa kwanza ndio achie hawa wasee?","2026-02-19T11:35:01.600507Z"
6.0,106,113,"1","@IsaacMwanzali-s8v","Mbogi nayo kubanja,,, dah!",0.2853669822216034,"2026-02-19T11:35:11.862246Z",16940,"Constructive Criticism","Mixed",8.129,1,"offensive language","2025-10-24T09:11:27Z","Mbogi nayo kubanja,,, dah!","2026-02-19T11:35:11.862246Z"
7.0,107,114,"1","@kizitochacha","Hii ni event ya kuosha pesa aka money laundering, hakuna harusi hapo",0.5521998405456543,"2026-02-19T11:35:26.129543Z",16941,"Misinformation","Mixed",12.115,0,"neutral or positive","2025-10-04T11:32:46Z","Hii ni event ya kuosha pesa aka money laundering, hakuna harusi hapo","2026-02-19T11:35:26.129543Z"
8.0,108,115,"1","@DominicWasilwa","Hiii ilikua biggy",0.388853907585144,"2026-02-19T11:35:30.435416Z",16942,"Neutral/Positive","Mixed",2.26,0,"irony","2025-09-28T16:37:34Z","Hiii ilikua biggy","2026-02-19T11:35:30.435416Z"
9.0,109,116,"1","@charityndichu4332","Mungu nipatie patero sasa grinning_face_with_sweat ",0.3110514879226684,"2026-02-19T11:35:34.364301Z",16943,"Neutral/Positive","Mixed",2.71,0,"irony","2025-09-28T04:49:45Z","Mungu nipatie patero sasa😅","2026-02-19T11:35:34.364301Z"
10.0,110,117,"1","@YusraMbeyu-m8e","Ila Kenya waaah face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3513257503509521,"2026-02-19T11:35:39.410749Z",16944,"Neutral/Positive","Mixed",3.998,0,"neutral or positive","2025-09-23T13:03:31Z","Ila Kenya waaah😂😂😂😂","2026-02-19T11:35:39.410749Z"
11.0,111,118,"1","@Firog6004","Kwani made hawakutokea",0.3592306077480316,"2026-02-19T11:35:45.379425Z",16945,"Neutral/Positive","Mixed",3.461,0,"neutral or positive","2025-09-20T01:36:41Z","Kwani made hawakutokea","2026-02-19T11:35:45.379425Z"
12.0,112,119,"1","@kamauwilliamk","Life iko hivyo, nothing makes sense.... Anymore  face_with_tears_of_joy  face_with_tears_of_joy just do what you love  two_hearts ",0.3217649757862091,"2026-02-19T11:35:55.996259Z",16946,"Neutral/Positive","Mixed",9.312,0,"neutral or positive","2025-09-19T15:03:21Z","Life iko hivyo, nothing makes sense.... Anymore 😂😂just do what you love 💕","2026-02-19T11:35:55.996259Z"
13.0,113,120,"1","@victordeekenya3539","Following from Nairobi Kenya  Kenya  We congratulate them",0.4728054404258728,"2026-02-19T11:36:01.726277Z",16947,"Neutral/Positive","Mixed",2.973,0,"constructive criticism","2025-09-16T16:25:34Z","Following from Nairobi Kenya 🇰🇪 We congratulate them","2026-02-19T11:36:01.726277Z"
14.0,114,121,"1","@teejayangel6638","He is man enough to marry. I respect them both for that very bold move. Marriage is not for children.",0.3585565388202667,"2026-02-19T11:36:08.497096Z",16948,"Neutral/Positive","English",5.817,0,"neutral or positive","2025-09-15T11:39:19Z","He is man enough to marry. I respect them both for that very bold move. Marriage is not for children.","2026-02-19T11:36:08.497096Z"
15.0,115,122,"1","@athertonwisdom5442","The realest support you can ever have. These guys were truly happy for their guy and that's a real deal man..",0.3879334926605224,"2026-02-19T11:36:15.294887Z",16949,"Neutral/Positive","English",4.205,0,"neutral or positive","2025-09-14T15:12:55Z","The realest support you can ever have. These guys were truly happy for their guy and that's a real deal man..","2026-02-19T11:36:15.294887Z"
16.0,116,123,"1","@OengaMildred","Mimi nawakupali  kinoma yaani  face_with_tears_of_joy  face_with_tears_of_joy hao watu wa kanisa ni roho mbaya walai  face_with_tears_of_joy  hata yangu hapo Kwa cake  shortcake  ni miraa NKT  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.6004804372787476,"2026-02-19T11:36:33.237615Z",16950,"Irony/Sarcasm","Mixed",12.654,0,"offensive language","2025-09-12T16:28:10Z","Mimi nawakupali  kinoma yaani 😂😂hao watu wa kanisa ni roho mbaya walai 😂 hata yangu hapo Kwa cake 🍰 ni miraa NKT 😂😂😂😂😂","2026-02-19T11:36:33.237615Z"
17.0,117,124,"1","@MarionMzalendo","Ndoa ifurahiwe na watu wote! And they did.  Nothing is wrong there",0.4182167947292328,"2026-02-19T11:36:41.233815Z",16951,"Neutral/Positive","Mixed",6.731,0,"irony","2025-09-11T12:50:16Z","Ndoa ifurahiwe na watu wote! And they did.  Nothing is wrong there","2026-02-19T11:36:41.233815Z"
18.0,118,125,"1","@MitchMaya-s2d","Hi harusi ilikuwa YA Kaling'o",0.3759973645210266,"2026-02-19T11:36:45.591646Z",16952,"Neutral/Positive","Mixed",2.966,0,"irony","2025-09-06T09:13:37Z","Hi harusi ilikuwa YA Kaling'o","2026-02-19T11:36:45.591646Z"
19.0,119,126,"1","@elizabethwalukha","Weee ati wa kudumu siku zote face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.361441969871521,"2026-02-19T11:36:52.272505Z",16953,"Neutral/Positive","Mixed",4.085,0,"neutral or positive","2025-09-04T19:08:50Z","Weee ati wa kudumu siku zote😂😂😂","2026-02-19T11:36:52.272505Z"
20.0,120,127,"1","@HarshFal100l"," loudly_crying_face  loudly_crying_face  loudly_crying_face  loudly_crying_face  loudly_crying_face ",0.7744714021682739,"2026-02-19T11:37:02.102844Z",16954,"Emoji Toxicity","Mixed",8.789,0,"offensive language","2025-08-28T19:26:18Z","😭😭😭😭😭","2026-02-19T11:37:02.102844Z"
21.0,121,128,"1","@mercychepet543","The first wedding in kenya crazy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3105782270431518,"2026-02-19T11:37:12.773727Z",16955,"Constructive Criticism","Mixed",9.334,0,"offensive language","2025-08-27T22:21:42Z","The first wedding in kenya crazy 😂😂","2026-02-19T11:37:12.773727Z"
22.0,122,129,"1","@Mgéé254","https://youtube.com/shorts/vCPMrncaHLE?si=S2gq2jZpGugdOdQB",0.3048934638500213,"2026-02-19T11:37:24.500548Z",16956,"Spam","",8.862,0,"irony","2025-08-25T19:05:16Z","https://youtube.com/shorts/vCPMrncaHLE?si=S2gq2jZpGugdOdQB","2026-02-19T11:37:24.500548Z"
23.0,123,130,"1","@GraceMuthoni-h1u","Is there no Dj thinking_face  face_with_tears_of_joy ",0.3220373392105102,"2026-02-19T11:37:30.344019Z",16957,"Constructive Criticism","Mixed",4.731,0,"neutral or positive","2025-08-23T14:55:22Z","Is there no Dj🤔😂","2026-02-19T11:37:30.344019Z"
24.0,124,131,"1","@VirginiaMuthoki-wt6ig","Drugs on air",0.3622472584247589,"2026-02-19T19:09:08.555320Z",16958,"Misinformation","Swahili",1839.702,0,"offensive language","2025-08-23T04:19:57Z","Drugs on air","2026-02-19T19:09:08.555320Z"
25.0,125,132,"1","@jemk6098","Whats with the chains grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ",0.4644538164138794,"2026-02-19T19:09:19.384639Z",16959,"Constructive Criticism","English",8.952,0,"offensive language","2025-08-21T22:53:33Z","Whats with the chains😅😅😅😅","2026-02-19T19:09:19.384639Z"
26.0,126,133,"1","@VIRGISRAEL254","Even the parents were shocked",0.2349338978528976,"2026-02-19T19:09:27.796982Z",16960,"Constructive Criticism","English",7.202,0,"irony","2025-08-18T12:59:04Z","Even the parents were shocked","2026-02-19T19:09:27.796982Z"
27.0,127,134,"1","@brianwajuma","Na mbona hii bwana harusi ni wewe face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy 
Kwani hiii mbogi haijui kuimba face_with_tears_of_joy  face_with_tears_of_joy ",0.268828421831131,"2026-02-19T19:09:42.985948Z",16961,"Constructive Criticism","Mixed",11.423,1,"offensive language","2025-08-17T04:42:12Z","Na mbona hii bwana harusi ni wewe😂😂😂
Kwani hiii mbogi haijui kuimba😂😂","2026-02-19T19:09:42.985948Z"
28.0,128,135,"1","@OliviaPhoebe-k1u","Nice one red_heart  party_popper ",0.322720855474472,"2026-02-19T19:09:48.645818Z",16962,"Neutral/Positive","English",4.067,1,"hate speech","2025-08-16T15:35:34Z","Nice one❤🎉","2026-02-19T19:09:48.645818Z"
29.0,129,136,"1","@clare.o.o","The deco people DELIVERED!!. Honestly, I wish them the best as well. God bless their marriage. confetti_ball ",0.3466212153434753,"2026-02-19T19:10:00.629254Z",16963,"Neutral/Positive","English",7.828,2,"constructive criticism","2025-08-16T15:03:22Z","The deco people DELIVERED!!. Honestly, I wish them the best as well. God bless their marriage.🎊","2026-02-19T19:10:00.629254Z"
