Unnamed: 0,Unnamed: 0.1,annotation_id,annotator,author,category,clean_text,confidence_score,created_at,id,language,lead_time,likes,predicted_label,published_at,sentiment,subcategory,text,updated_at
,68,2974,1,@Wanjirumungai-F,Constructive Criticism,Never trust anyone in this world  only Jesus is trustable  face_with_tears_of_joy  face_with_tears_of_joy ,0.4085448682308197,2026-02-25T05:31:56.840030Z,84790,English,10.434,0,neutral or positive,2025-08-15T19:52:58Z,Positive,[CC] Supportive Speech,Never trust anyone in this world  only Jesus is trustable 😂😂,2026-02-25T05:31:56.840030Z
,69,2975,1,@Wanjirumungai-F,Irony/Sarcasm,Obina moyoni anabubujika face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.6035690903663635,2026-02-25T05:32:20.965389Z,84791,Mixed (Code-switching),23.685,0,offensive language,2025-08-15T19:45:37Z,Negative,[Irony] Mock compliment,Obina moyoni anabubujika😂😂😂😂😂😂,2026-02-25T05:32:20.965389Z
,70,2976,1,@rehemanyiro3689,Constructive Criticism,"Obina,"" mambo ni yako"" face_with_tears_of_joy  face_with_tears_of_joy  raising_hands ",0.3362995088100433,2026-02-25T05:33:03.580507Z,84792,Mixed (Code-switching),42.125,0,offensive language,2025-08-12T21:46:22Z,Positive,[CC] Genuine Praise,"Obina,"" mambo ni yako""😂😂🙌",2026-02-25T05:33:03.580507Z
,71,2977,1,@CashNamanga,Irony/Sarcasm,mkisii ni mkisii to ha ha,0.5872911214828491,2026-02-25T05:33:21.689330Z,84793,Mixed (Code-switching),17.74,0,neutral or positive,2025-08-12T11:04:53Z,Negative,[Irony] Mock compliment,mkisii ni mkisii to ha ha,2026-02-25T05:33:21.689330Z
,72,2978,1,@millicentauma3103,Constructive Criticism,Hakuna mapenzi hapa,0.7401543259620667,2026-02-25T05:33:31.876833Z,84794,Swahili,9.757,0,neutral or positive,2025-08-11T14:26:34Z,Neutral,[CC] Performance-based,Hakuna mapenzi hapa,2026-02-25T05:33:31.876833Z
,73,2979,1,@Ruthkerosi,Offensive,Stevo simple boy wa Kisii sikio la kufa halisikii ndewe,0.5217114090919495,2026-02-25T05:34:30.044242Z,84795,Mixed (Code-switching),57.832,0,neutral or positive,2025-08-11T01:42:43Z,Negative,[Offensive] Vulgar language (Matusi),Stevo simple boy wa Kisii sikio la kufa halisikii ndewe,2026-02-25T05:34:30.044242Z
,74,2980,1,@TabithaNzoka,Others,Huyu anakaa culture ama n nani,0.51752769947052,2026-02-25T05:34:41.272115Z,84796,Mixed (Code-switching),10.843,0,neutral or positive,2025-08-10T22:16:50Z,Neutral,[Other] General Inquiry,Huyu anakaa culture ama n nani,2026-02-25T05:34:41.272115Z
,75,2981,1,@larozmusic_,Cyberbullying,Young boy plz Go and larn how to kiss  first,0.345944732427597,2026-02-25T05:35:12.977056Z,84797,Mixed (Code-switching),31.353,0,offensive language,2025-08-10T03:24:11Z,Negative,[Bullying] Direct Insult,Young boy plz Go and larn how to kiss  first,2026-02-25T05:35:12.977056Z
,76,2982,1,@LuizyLiz-q2b,Others," red_heart  red_heart  red_heart ,,uwii nakosa mwelekeo",0.3184221982955932,2026-02-25T05:35:50.141467Z,84798,Mixed (Code-switching),36.861,0,hate speech,2025-08-09T18:09:58Z,Neutral,[Other] General Others,"❤❤❤,,uwii nakosa mwelekeo",2026-02-25T05:35:50.141467Z
,77,2983,1,@simonkituo4248,Constructive Criticism, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy hii imeweza,0.3960894644260406,2026-02-25T05:36:05.396663Z,84799,Mixed (Code-switching),14.806,0,neutral or positive,2025-08-09T17:19:15Z,Positive,[CC] Genuine Praise,😂😂😂😂😂😂hii imeweza,2026-02-25T05:36:05.396663Z
,78,2984,1,@MaggKen,Irony/Sarcasm,Lusungu jamani  grinning_face_with_sweat ,0.3322830498218536,2026-02-25T05:36:15.054717Z,84800,Mixed (Code-switching),9.217,0,neutral or positive,2025-08-09T09:37:21Z,Negative,[Irony] Mock Laughter,Lusungu jamani 😅,2026-02-25T05:36:15.054717Z
,79,2985,1,@teshman2648,Irony/Sarcasm,Ata wewe pusu,0.340847373008728,2026-02-25T05:36:26.900046Z,84801,Mixed (Code-switching),11.453,0,offensive language,2025-08-09T04:34:48Z,Negative,[Irony] Rhetorical Question,Ata wewe pusu,2026-02-25T05:36:26.900046Z
,80,2986,1,@nyaozilnyao8849,Offensive,Huyo ni mkora wakiwa na mojeje watakucheza  face_with_tears_of_joy  face_with_tears_of_joy ,0.4758265912532806,2026-02-25T05:36:52.990738Z,84802,Mixed (Code-switching),25.661,1,offensive language,2025-08-08T18:32:45Z,Negative,[Offensive] Vulgar language (Matusi),Huyo ni mkora wakiwa na mojeje watakucheza 😂😂,2026-02-25T05:36:52.992747Z
,81,2987,1,@amarhsmart..,Irony/Sarcasm,Sufufu la penzi,0.3305345177650451,2026-02-25T05:37:02.398597Z,84803,Swahili,9.07,0,constructive criticism,2025-08-08T17:41:34Z,Negative,[Irony] Mock compliment,Sufufu la penzi,2026-02-25T05:37:02.398597Z
,82,2988,1,@amarhsmart..,Irony/Sarcasm, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy WAH,0.3162184059619903,2026-02-25T05:37:12.391582Z,84804,Plain Emoji,9.705,0,neutral or positive,2025-08-08T17:40:18Z,Negative,[Irony] Mock Laughter,😂😂😂😂😂😂WAH,2026-02-25T05:37:12.391582Z
,83,2989,1,@betricemainoya4176,Constructive Criticism,"Obina hizi shoo zako zingine za matabia , unakumbuka za yule jamaa wa wake 2 walikuwa wanaingea mambo ya mijulus mbele ya watoto Infront of camera show inaonekana East Africa nzima, na huyu mshangazi wa kunyinywa Kila mahali and now this kissing kwa intaview unajiangusha broo",0.7909203171730042,2026-02-25T05:37:24.267945Z,84805,Mixed (Code-switching),11.49,0,offensive language,2025-08-08T12:22:25Z,Neutral,[CC] Performance-based,"Obina hizi shoo zako zingine za matabia , unakumbuka za yule jamaa wa wake 2 walikuwa wanaingea mambo ya mijulus mbele ya watoto Infront of camera show inaonekana East Africa nzima, na huyu mshangazi wa kunyinywa Kila mahali and now this kissing kwa intaview unajiangusha broo",2026-02-25T05:37:24.267945Z
,84,2990,1,@NancyChebet-m7p,Constructive Criticism, grinning_face_with_sweat ni yule wa blabla eeeh syllabus is moving aya twende nalo,0.6174827218055725,2026-02-25T05:37:43.877664Z,84806,Mixed (Code-switching),19.198,0,irony,2025-08-07T23:39:16Z,Neutral,[CC] Genuine feedback,😅ni yule wa blabla eeeh syllabus is moving aya twende nalo,2026-02-25T05:37:43.877664Z
,85,2991,1,@atienosom2620,Irony/Sarcasm,Apira prilling potatoes  face_with_tears_of_joy ,0.2605205774307251,2026-02-25T05:38:09.060189Z,84807,Mixed (Code-switching),24.823,0,constructive criticism,2025-08-07T14:31:16Z,Negative,[Irony] Mock compliment,Apira prilling potatoes 😂,2026-02-25T05:38:09.060189Z
,86,2992,1,@josephmuia4835,Offensive,"Hao ulitoa wapi obina ,? very stupid",0.507105827331543,2026-02-25T05:38:44.905929Z,84808,Mixed (Code-switching),35.417,0,offensive language,2025-08-07T09:05:47Z,Negative,[Offensive] Vulgar language (Matusi),"Hao ulitoa wapi obina ,? very stupid",2026-02-25T05:38:44.905929Z
,87,2993,1,@biggiebizzie812,Irony/Sarcasm,"Alikuja interview akiwa njaa huyu sokoro, ana pigwa juice mbio mbio  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ",0.4822964072227478,2026-02-25T05:39:14.782174Z,84809,Mixed (Code-switching),29.493,0,offensive language,2025-08-07T08:49:49Z,Negative,[Irony] Mock compliment,"Alikuja interview akiwa njaa huyu sokoro, ana pigwa juice mbio mbio 😅😅😅",2026-02-25T05:39:14.782174Z
,88,2994,1,@hawatei2876,Irony/Sarcasm, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  nawaao,0.3215257823467254,2026-02-25T05:39:24.636253Z,84810,Plain Emoji,9.471,0,offensive language,2025-08-06T02:25:23Z,Negative,[Irony] Mock Laughter,😂😂😂😂😂😂😂 nawaao,2026-02-25T05:39:24.636253Z
,89,2995,1,@Noahmarkx,Offensive,Nonesense,0.3702569901943207,2026-02-25T05:39:32.365006Z,84811,English,7.42,0,offensive language,2025-08-05T12:28:23Z,Negative,[Offensive] Vulgar language (Matusi),Nonesense,2026-02-25T05:39:32.365006Z
,90,2996,1,@RuthMaelo-q7h,Irony/Sarcasm, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.3975022137165069,2026-02-25T05:39:40.713557Z,84812,Plain Emoji,7.994,0,neutral or positive,2025-08-05T09:03:37Z,Negative,[Irony] Mock Laughter,😂😂😂😂,2026-02-25T05:39:40.713557Z
,91,2997,1,@myqueousoh5647,Constructive Criticism,Morally wrong,0.4413357675075531,2026-02-25T05:39:53.284062Z,84813,Mixed (Code-switching),12.222,0,offensive language,2025-08-05T05:50:07Z,Neutral,[CC] Corrective clarification,Morally wrong,2026-02-25T05:39:53.284062Z
,92,2998,1,@fancymercy814,Constructive Criticism,Wakisii wanakisiiana face_with_tears_of_joy  face_with_tears_of_joy  red_heart  red_heart hai!!!But huyu demu ni mrembo sana roho safi red_heart ,0.2597514688968658,2026-02-25T05:40:22.066447Z,84814,Mixed (Code-switching),28.388,2,hate speech,2025-08-05T05:20:35Z,Neutral,[CC] Genuine feedback,Wakisii wanakisiiana😂😂❤❤hai!!!But huyu demu ni mrembo sana roho safi❤,2026-02-25T05:40:22.066447Z
,93,2999,1,@tawazobennard,Constructive Criticism,Obina walae unaonanga mambo mengi kweli,0.3414379060268402,2026-02-25T05:40:35.809861Z,84815,Mixed (Code-switching),13.406,2,offensive language,2025-08-05T05:04:32Z,Neutral,[CC] Genuine feedback,Obina walae unaonanga mambo mengi kweli,2026-02-25T05:40:35.809861Z
,94,3000,1,@wilky1-R254,Constructive Criticism,Wakisii mumefikiws  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  party_popper  party_popper  party_popper ,0.3100651204586029,2026-02-25T05:41:16.469153Z,84816,Mixed (Code-switching),40.14,0,offensive language,2025-08-05T00:43:11Z,Positive,[CC] Genuine Praise,Wakisii mumefikiws 😂😂😂😂🎉🎉🎉,2026-02-25T05:41:16.469153Z
,95,3001,1,@lilianmuindi8729,Irony/Sarcasm,Aty nakupenda kama shilingi kwa ya pili yawa this is too much grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ,0.7121501564979553,2026-02-25T05:41:28.766591Z,84817,Mixed (Code-switching),11.862,0,offensive language,2025-08-04T14:01:45Z,Negative,[Irony] Mock compliment,Aty nakupenda kama shilingi kwa ya pili yawa this is too much😅😅😅,2026-02-25T05:41:28.766591Z
,96,3002,1,@kadzo6614,Offensive, litter_in_bin_sign ,0.5394356846809387,2026-02-25T05:41:39.190066Z,84818,Plain Emoji,9.997,0,offensive language,2025-08-04T13:45:35Z,Negative,[Offensive] Vulgar language (Matusi),🚮,2026-02-25T05:41:39.190066Z
,97,3003,1,@rugushyvessel2288,Irony/Sarcasm,"Huyu jamaaa!!! Anaeza choma na moto ya kuni  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy weeeh!

But the kagal , she's  composed and mature",0.2786504030227661,2026-02-25T05:42:17.108932Z,84819,Mixed (Code-switching),37.484,3,offensive language,2025-08-04T05:55:30Z,Neutral,[Irony] Mock compliment,"Huyu jamaaa!!! Anaeza choma na moto ya kuni 😂😂😂😂😂😂weeeh!

But the kagal , she's  composed and mature",2026-02-25T05:42:17.108932Z
,98,3004,1,@Kennedywesonga-r9g,Constructive Criticism,Sikio la kufa halisikii ndewe,0.3333092629909515,2026-02-25T05:42:30.546490Z,84820,Mixed (Code-switching),13.0,0,neutral or positive,2025-08-03T18:52:57Z,Neutral,[CC] Genuine feedback,Sikio la kufa halisikii ndewe,2026-02-25T05:42:30.546490Z
,99,3005,1,@aronaurun8555,Others,Siringi kwa ya piri ndio gani face_with_tears_of_joy  face_with_tears_of_joy ,0.4418744444847107,2026-02-25T05:42:41.367870Z,84821,Mixed (Code-switching),10.396,0,neutral or positive,2025-08-03T16:23:07Z,Neutral,[Other] General Inquiry,Siringi kwa ya piri ndio gani😂😂,2026-02-25T05:42:41.367870Z
0.0,100,3006,1,@omwami-j,Others,Subscribe  red_heart  folded_hands ,0.2882929146289825,2026-02-25T05:42:54.681092Z,84822,Mixed (Code-switching),12.855,13,neutral or positive,2025-07-30T10:21:01Z,Neutral,[Other] Spam,Subscribe ❤🙏,2026-02-25T05:42:54.681092Z
1.0,101,3007,1,@LAKACHELAKACHE,Irony/Sarcasm, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy Yani place ilifanyiwa ni ya kitajiri but ile bogi irikuja wacha TU najua hapo mpaka kunguni iliacha  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.3536019325256347,2026-02-25T05:43:32.502661Z,84823,Mixed (Code-switching),37.349,0,neutral or positive,2026-01-13T10:58:54Z,Negative,[Irony] Mock compliment,😂😂😂😂Yani place ilifanyiwa ni ya kitajiri but ile bogi irikuja wacha TU najua hapo mpaka kunguni iliacha 😂😂😂😂,2026-02-25T05:43:32.502661Z
2.0,102,3008,1,@Mwikalip68,Constructive Criticism,Hiii ni saw red_heart  red_heart  red_heart  red_heart  red_heart  red_heart  party_popper  party_popper  party_popper  party_popper  party_popper ,0.4797544479370117,2026-02-25T05:43:41.017948Z,84824,Mixed (Code-switching),8.057,0,hate speech,2025-12-10T07:23:23Z,Positive,[CC] Genuine Praise,Hiii ni saw❤❤❤❤❤❤🎉🎉🎉🎉🎉,2026-02-25T05:43:41.017948Z
3.0,103,3009,1,@LilianKemuto-q9v8u,Constructive Criticism,Kwa harusi hakunanga rules hiyo ni siku yako na haiwezi jirudia so hawa waliamua kuvunja record hii ndio furaha hakuna kuambiwa kitu ya kudu,0.6226449608802795,2026-02-25T05:43:52.469143Z,84825,Mixed (Code-switching),11.104,0,irony,2025-12-03T14:43:50Z,Positive,[CC] Supportive Speech,Kwa harusi hakunanga rules hiyo ni siku yako na haiwezi jirudia so hawa waliamua kuvunja record hii ndio furaha hakuna kuambiwa kitu ya kudu,2026-02-25T05:43:52.469143Z
4.0,104,3010,1,@bela-063,Irony/Sarcasm,Riswa riswa,0.5291721224784851,2026-02-25T05:44:25.889019Z,84826,Mixed (Code-switching),33.02,0,irony,2025-11-20T12:07:32Z,Negative,[Irony] Mock compliment,Riswa riswa,2026-02-25T05:44:25.889019Z
5.0,105,3011,1,@slumboymatellah,Others,ni nani huyo alifanya harusi wa kwanza ndio achie hawa wasee?,0.3679752349853515,2026-02-25T05:44:42.870170Z,84827,Mixed (Code-switching),16.559,0,offensive language,2025-11-05T05:56:10Z,Neutral,[Other] General Others,ni nani huyo alifanya harusi wa kwanza ndio achie hawa wasee?,2026-02-25T05:44:42.870170Z
6.0,106,3012,1,@IsaacMwanzali-s8v,Constructive Criticism,"Mbogi nayo kubanja,,, dah!",0.2853669822216034,2026-02-25T05:44:57.358010Z,84828,Mixed (Code-switching),14.023,1,offensive language,2025-10-24T09:11:27Z,Neutral,[CC] Genuine feedback,"Mbogi nayo kubanja,,, dah!",2026-02-25T05:44:57.358010Z
7.0,107,3013,1,@kizitochacha,Irony/Sarcasm,"Hii ni event ya kuosha pesa aka money laundering, hakuna harusi hapo",0.5521998405456543,2026-02-25T05:45:34.745685Z,84829,Mixed (Code-switching),36.939,0,neutral or positive,2025-10-04T11:32:46Z,Negative,[Irony] Mock compliment,"Hii ni event ya kuosha pesa aka money laundering, hakuna harusi hapo",2026-02-25T05:45:34.745685Z
8.0,108,3014,1,@DominicWasilwa,Constructive Criticism,Hiii ilikua biggy,0.388853907585144,2026-02-25T05:45:43.437962Z,84830,Mixed (Code-switching),8.395,0,irony,2025-09-28T16:37:34Z,Neutral,[CC] Genuine feedback,Hiii ilikua biggy,2026-02-25T05:45:43.437962Z
9.0,109,3015,1,@charityndichu4332,Irony/Sarcasm,Mungu nipatie patero sasa grinning_face_with_sweat ,0.3110514879226684,2026-02-25T05:45:59.357083Z,84831,Mixed (Code-switching),15.559,0,irony,2025-09-28T04:49:45Z,Negative,[Irony] Mock compliment,Mungu nipatie patero sasa😅,2026-02-25T05:45:59.359093Z
10.0,110,3016,1,@YusraMbeyu-m8e,Irony/Sarcasm,Ila Kenya waaah face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.3513257503509521,2026-02-25T05:46:11.261538Z,84832,Mixed (Code-switching),11.408,0,neutral or positive,2025-09-23T13:03:31Z,Negative,[Irony] Mock Laughter,Ila Kenya waaah😂😂😂😂,2026-02-25T05:46:11.261538Z
11.0,111,3017,1,@Firog6004,Others,Kwani made hawakutokea,0.3592306077480316,2026-02-25T05:46:26.282644Z,84833,Mixed (Code-switching),14.588,0,neutral or positive,2025-09-20T01:36:41Z,Neutral,[Other] General Inquiry,Kwani made hawakutokea,2026-02-25T05:46:26.282644Z
12.0,112,3018,1,@kamauwilliamk,Constructive Criticism,"Life iko hivyo, nothing makes sense.... Anymore  face_with_tears_of_joy  face_with_tears_of_joy just do what you love  two_hearts ",0.3217649757862091,2026-02-25T05:46:40.557573Z,84834,Mixed (Code-switching),13.86,0,neutral or positive,2025-09-19T15:03:21Z,Positive,[CC] Supportive Speech,"Life iko hivyo, nothing makes sense.... Anymore 😂😂just do what you love 💕",2026-02-25T05:46:40.557573Z
13.0,113,3019,1,@victordeekenya3539,Constructive Criticism,Following from Nairobi Kenya  Kenya  We congratulate them,0.4728054404258728,2026-02-25T05:46:55.567976Z,84835,English,14.538,0,constructive criticism,2025-09-16T16:25:34Z,Positive,[CC] Genuine Praise,Following from Nairobi Kenya 🇰🇪 We congratulate them,2026-02-25T05:46:55.567976Z
14.0,114,3020,1,@teejayangel6638,Constructive Criticism,He is man enough to marry. I respect them both for that very bold move. Marriage is not for children.,0.3585565388202667,2026-02-25T05:47:05.637176Z,84836,English,9.56,0,neutral or positive,2025-09-15T11:39:19Z,Positive,[CC] Genuine Praise,He is man enough to marry. I respect them both for that very bold move. Marriage is not for children.,2026-02-25T05:47:05.637176Z
15.0,115,3021,1,@athertonwisdom5442,Constructive Criticism,The realest support you can ever have. These guys were truly happy for their guy and that's a real deal man..,0.3879334926605224,2026-02-25T05:47:15.560457Z,84837,English,9.344,0,neutral or positive,2025-09-14T15:12:55Z,Positive,[CC] Genuine Praise,The realest support you can ever have. These guys were truly happy for their guy and that's a real deal man..,2026-02-25T05:47:15.560457Z
16.0,116,3022,1,@OengaMildred,Constructive Criticism,Mimi nawakupali  kinoma yaani  face_with_tears_of_joy  face_with_tears_of_joy hao watu wa kanisa ni roho mbaya walai  face_with_tears_of_joy  hata yangu hapo Kwa cake  shortcake  ni miraa NKT  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.6004804372787476,2026-02-25T05:47:37.774831Z,84838,Mixed (Code-switching),21.847,0,offensive language,2025-09-12T16:28:10Z,Positive,[CC] Supportive Speech,Mimi nawakupali  kinoma yaani 😂😂hao watu wa kanisa ni roho mbaya walai 😂 hata yangu hapo Kwa cake 🍰 ni miraa NKT 😂😂😂😂😂,2026-02-25T05:47:37.774831Z
17.0,117,3023,1,@MarionMzalendo,Constructive Criticism,Ndoa ifurahiwe na watu wote! And they did.  Nothing is wrong there,0.4182167947292328,2026-02-25T05:47:46.747419Z,84839,English,8.565,0,irony,2025-09-11T12:50:16Z,Positive,[CC] Genuine Praise,Ndoa ifurahiwe na watu wote! And they did.  Nothing is wrong there,2026-02-25T05:47:46.747419Z
18.0,118,3024,1,@MitchMaya-s2d,Constructive Criticism,Hi harusi ilikuwa YA Kaling'o,0.3759973645210266,2026-02-25T05:49:06.598215Z,84840,English,79.383,0,irony,2025-09-06T09:13:37Z,Positive,[CC] Genuine feedback,Hi harusi ilikuwa YA Kaling'o,2026-02-25T05:49:06.598215Z
19.0,119,3025,1,@elizabethwalukha,Irony/Sarcasm,Weee ati wa kudumu siku zote face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.361441969871521,2026-02-25T05:49:17.306278Z,84841,Mixed (Code-switching),10.219,0,neutral or positive,2025-09-04T19:08:50Z,Negative,[Irony] Mock compliment,Weee ati wa kudumu siku zote😂😂😂,2026-02-25T05:49:17.306278Z
20.0,120,3026,1,@HarshFal100l,Others, loudly_crying_face  loudly_crying_face  loudly_crying_face  loudly_crying_face  loudly_crying_face ,0.7744714021682739,2026-02-25T05:49:26.841208Z,84842,Plain Emoji,9.045,0,offensive language,2025-08-28T19:26:18Z,Neutral,[Other] General Others,😭😭😭😭😭,2026-02-25T05:49:26.841208Z
21.0,121,3027,1,@mercychepet543,Irony/Sarcasm,The first wedding in kenya crazy  face_with_tears_of_joy  face_with_tears_of_joy ,0.3105782270431518,2026-02-25T05:49:41.392089Z,84843,English,14.014,0,offensive language,2025-08-27T22:21:42Z,Negative,[Irony] Mock compliment,The first wedding in kenya crazy 😂😂,2026-02-25T05:49:41.392089Z
